measured_at,IGCC.IG.II1211A.PV/PLOT,IGCC.IG.TT1228A.PV/PLOT,IGCC.IG.YI1593AA.PV/PLOT,IGCC.IG.TT1227A.PV/PLOT,IGCC.IG.YI1593AB.PV/PLOT,IGCC.IG.YI1594AA.PV/PLOT,IGCC.IG.YI1594AB.PV/PLOT,IGCC.IG.II1211B.PV/PLOT,IGCC.IG.TT1228B.PV/PLOT,IGCC.IG.YI1593BA.PV/PLOT,IGCC.IG.TT1227B.PV/PLOT,IGCC.IG.YI1593BB.PV/PLOT,IGCC.IG.YI1594BA.PV/PLOT,IGCC.IG.YI1594BB.PV/PLOT,IGCC.IG.II1442.PV/PLOT,IGCC.IG.TT1427.PV/PLOT,IGCC.IG.YI1483A.PV/PLOT,IGCC.IG.TT1428.PV/PLOT,IGCC.IG.YI1483B.PV/PLOT,IGCC.IG.YI1484A.PV/PLOT,IGCC.IG.YI1484B.PV/PLOT,IGCC.IG.II7140.PV/PLOT,IGCC.IG.TT7111.PV/PLOT,IGCC.IG.YI7364A.PV/PLOT,IGCC.IG.TT7100.PV/PLOT,IGCC.IG.YI7364B.PV/PLOT,IGCC.IG.YI7365A.PV/PLOT,IGCC.IG.YI7365B.PV/PLOT,IGCC.IG.II7145.PV/PLOT,IGCC.IG.TT7152.PV/PLOT,IGCC.IG.YI7358A.PV/PLOT,IGCC.IG.TT7151.PV/PLOT,IGCC.IG.YI7358B.PV/PLOT,IGCC.IG.YI7359A.PV/PLOT,IGCC.IG.YI7359B.PV/PLOT
2025-12-30 10:56:00,-1.651572,17.37244,0.5999304,15.75999,0.5681193,0.5128826,0.5799869,856.0718,60.82178,15.13035,61.6565,15.15295,7.2678,9.669744,466.2942,56.28289,22.77585,49.31749,21.7232,21.38143,30.20741,-1.432332,16.88345,0.9899693,14.14168,0.9334839,0.9897548,0.9566713,230.463,62.72387,11.79478,53.4481,10.45834,5.688084,6.132478
2025-12-30 10:57:00,-1.605023,17.41704,0.6255175,15.73004,0.549467,0.5135713,0.5861484,854.8812,60.95568,15.0949,61.51057,15.11824,7.108383,9.719028,467.9306,56.27094,22.6227,49.30551,21.33365,21.6594,30.26642,-1.392397,16.89615,0.9815655,14.16692,0.9236753,1.022344,0.9441079,230.5787,62.74908,11.75779,53.46185,10.52039,5.617054,6.056271
2025-12-30 10:58:00,-1.582894,17.47456,0.6177641,15.79839,0.5723277,0.532358,0.5671276,855.5147,60.49352,15.14202,61.84037,15.16828,7.189615,9.699928,467.0715,56.28852,22.76699,49.315,21.46199,21.84578,30.27308,-1.370774,16.87543,0.9513035,14.14624,0.9958624,0.9652985,0.9797978,230.6224,62.74134,11.74349,53.44554,10.46287,5.547237,6.116604
2025-12-30 10:59:00,-1.738546,17.44696,0.6260588,15.82532,0.5739127,0.5310043,0.6053631,855.1359,60.65176,15.13509,61.52866,15.17365,7.271764,9.70446,466.1734,56.28829,22.7229,49.29101,21.88492,21.80371,30.27935,-1.405719,16.93582,0.9680603,14.21592,0.9710714,0.9950615,0.9606983,230.5798,62.73169,11.7053,53.44613,10.43266,5.539671,6.123389
2025-12-30 11:00:00,-1.489396,17.47017,0.6372477,15.78081,0.571087,0.5309539,0.5862678,854.7058,60.73185,15.21354,61.62618,15.1756,7.292687,9.765857,465.5479,56.29401,22.59671,49.30827,21.64984,21.53729,30.26969,-1.399997,16.90405,0.9503202,14.20475,0.9503856,1.004898,0.9285018,230.2444,62.71781,11.70812,53.46425,10.46094,5.675242,6.143183
2025-12-30 11:01:00,-1.595799,17.45792,0.631267,15.75356,0.5642012,0.531274,0.5759238,853.0431,60.34874,15.09436,61.70005,15.23889,7.198982,9.800179,465.6017,56.27498,22.65751,49.32743,21.64492,21.60072,30.20802,-1.569199,16.80743,0.9978378,14.17103,0.9783248,0.965929,0.9483994,230.1773,62.73104,11.79417,53.43195,10.41285,5.515278,6.089104
2025-12-30 11:02:00,-1.629411,17.39739,0.6240279,15.7986,0.5549573,0.5475731,0.5543252,854.9542,60.86521,15.16692,61.29368,15.20252,7.163465,9.707469,466.9752,56.25014,22.72327,49.31044,21.70814,21.43271,30.27891,-1.539945,16.83356,0.9639277,14.17535,0.9401977,0.9666165,0.9616665,230.646,62.71946,11.70121,53.43813,10.42478,5.587481,6.173867
2025-12-30 11:03:00,-1.602067,17.498,0.6286705,15.66581,0.5684915,0.5260371,0.5808763,855.5301,60.67272,15.06744,61.85778,15.23482,7.175506,9.751914,467.341,56.30648,22.73379,49.31511,21.73966,21.81019,30.36115,-1.434498,17.10676,0.9669036,14.18602,0.9352983,0.999661,0.9765335,230.5543,62.71513,11.73236,53.45965,10.40751,5.661441,6.197106
2025-12-30 11:04:00,-1.658222,17.55148,0.6190653,15.70284,0.5708135,0.5312219,0.5800086,854.8632,61.06232,15.10819,61.85892,15.1578,7.197842,9.718483,466.2409,56.28548,22.77928,49.31487,21.78339,21.58931,30.27464,-1.658222,16.78316,0.9431093,14.20862,0.9194673,0.9811591,0.9527476,230.7922,62.72178,11.76275,53.42231,10.44842,5.654231,6.153197
2025-12-30 11:05:00,-1.65531,17.37396,0.6193843,15.69377,0.5704111,0.53067,0.5798855,853.8766,60.48059,15.2174,61.38886,15.13108,7.239679,9.688221,465.9652,56.28214,22.83668,49.33005,21.60486,21.39556,30.3239,-1.438006,16.78914,0.9621971,14.17705,0.9478964,0.9765027,0.9466878,230.3867,62.70832,11.68783,53.43246,10.4522,5.798976,6.166783
2025-12-30 11:06:00,-1.488953,17.38609,0.6416332,15.80381,0.5612677,0.5361341,0.6054425,855.1298,60.51524,15.21196,61.65523,15.19393,7.221265,9.701336,467.2282,56.26266,22.45063,49.30533,21.32961,21.6786,30.33841,-1.45436,17.04792,0.9491894,14.15021,0.979728,0.965641,0.9427732,230.8395,62.72214,11.82396,53.44133,10.47283,5.663931,6.17308
2025-12-30 11:07:00,-1.528508,17.49578,0.6611934,15.70817,0.5472918,0.5278583,0.5727625,853.9815,60.53712,15.2092,61.30355,15.1134,7.17414,9.734952,467.4438,56.27138,22.6968,49.30416,21.5844,21.79082,30.26988,-1.322546,16.90817,0.9497952,14.13098,0.9573228,0.9644556,0.9493178,230.8917,62.73267,11.87343,53.43422,10.50152,5.530202,6.19752
2025-12-30 11:08:00,-1.686035,17.45739,0.6389198,15.72642,0.5635818,0.5288402,0.5886172,856.0635,60.62809,15.11933,61.83973,15.21411,7.121334,9.699911,467.6968,56.25954,22.5617,49.32382,21.51121,21.55276,30.30886,-1.319824,17.13743,0.9516297,14.16493,0.9654346,0.960184,0.9829668,230.7922,62.74374,11.73135,53.44337,10.45521,5.71317,6.19956
2025-12-30 11:09:00,-1.691718,17.29413,0.6286803,15.75743,0.5820637,0.5280576,0.561437,855.2592,61.03664,15.16903,61.75241,15.2161,7.232347,9.766347,467.0965,56.26083,22.45701,49.306,21.22921,21.67655,30.3853,-1.447577,16.93975,0.9706662,14.13954,0.9652711,0.9660817,0.9843483,230.8387,62.75462,11.8828,53.43363,10.61572,5.672945,6.22899
2025-12-30 11:10:00,-1.69879,17.45834,0.5849457,15.71884,0.5437184,0.5382388,0.5774812,855.3264,60.67727,15.21122,61.77592,15.24239,7.20271,9.715597,467.4377,56.27594,22.64887,49.31771,21.18379,21.74898,30.3456,-1.399253,16.90828,0.9655942,14.25933,0.9323888,0.9582776,0.9438733,230.6234,62.74516,11.87337,53.4463,10.49071,5.734424,6.288153
2025-12-30 11:11:00,-1.559392,17.46454,0.5969526,15.66557,0.5714018,0.5369334,0.5902569,854.5997,60.57808,15.24121,61.38737,15.1878,7.134164,9.744448,465.9081,56.27421,22.55762,49.31713,21.63164,21.74727,30.29982,-1.361188,16.99963,0.9538723,14.2079,0.9902095,0.9527157,0.9684213,230.0685,62.76807,11.75715,53.44789,10.43819,5.62623,6.253155
2025-12-30 11:12:00,-1.476397,17.43727,0.63182,15.81771,0.5860127,0.531805,0.6031546,855.3063,60.46743,15.12711,61.1881,15.18073,7.166832,9.704409,466.863,56.28075,22.59599,49.3169,21.75749,21.58326,30.34469,-1.459067,16.99132,1.025741,14.21554,0.9527166,0.9657091,1.012066,230.6284,62.75526,11.67887,53.45011,10.48016,5.69663,6.13607
2025-12-30 11:13:00,-1.702185,17.33807,0.6231835,15.75928,0.5660636,0.5330003,0.5501345,856.1672,60.50526,15.0886,61.35709,15.13651,7.122502,9.72414,467.8385,56.275,22.66898,49.31221,21.30724,21.62216,30.29781,-1.544791,16.80197,0.9468266,14.20694,0.9739525,0.9651312,0.9110971,230.6668,62.70956,11.86915,53.45391,10.60853,5.787306,6.195814
2025-12-30 11:14:00,-1.588591,17.5377,0.6165338,15.71055,0.5781082,0.5324303,0.5913516,853.9258,60.40396,15.028,61.84239,15.23048,7.184515,9.666712,466.1294,56.27781,22.65659,49.31691,21.81705,21.83545,30.32748,-1.531938,17.03391,1.038138,14.19143,0.9728459,0.9597065,0.918331,230.3243,62.73159,11.72737,53.45425,10.47545,5.692132,6.235178
2025-12-30 11:15:00,-1.579213,17.47511,0.6333065,15.75614,0.5624341,0.5338498,0.5686496,854.6707,61.05057,15.14145,61.72006,15.20226,7.285194,9.733977,466.6438,56.30872,22.76308,49.31574,21.64614,21.38123,30.24924,-1.431995,16.91296,0.9345657,14.22961,0.9346497,0.9748996,0.9287905,230.2154,62.73766,11.88502,53.44161,10.53097,5.79085,6.280395
2025-12-30 11:16:00,-1.483338,17.47355,0.5930626,15.67932,0.5531209,0.5200576,0.5710832,854.9545,60.63904,15.21487,61.40176,15.19955,7.280034,9.723822,465.6611,56.28092,22.49536,49.30135,21.20093,21.37044,30.26646,-1.385246,17.0577,0.9444314,14.17725,0.9571652,0.9804023,0.9887018,230.4093,62.7341,11.8023,53.43737,10.39509,5.649842,6.20115
2025-12-30 11:17:00,-1.451005,17.30658,0.6044487,15.86324,0.5657086,0.5545052,0.5495,853.9935,60.71691,15.10699,61.66388,15.17434,7.25092,9.741386,466.8207,56.31094,22.52529,49.29913,21.18915,21.85931,30.36388,-1.376602,16.79233,0.9658883,14.23464,0.9395506,0.9681382,0.9707164,230.7235,62.72007,11.8427,53.43025,10.38188,5.604478,6.283488
2025-12-30 11:18:00,-1.585475,17.50316,0.6240559,15.73889,0.5567197,0.5463088,0.607722,852.6797,60.61102,15.10108,61.93154,15.29112,7.158102,9.718512,466.3459,56.29521,22.87016,49.32405,21.64352,21.91347,30.2997,-1.345651,17.02773,0.9648624,14.17182,0.9426133,0.9654193,0.9426616,230.5641,62.75592,11.85407,53.41782,10.48845,5.737762,6.210068
2025-12-30 11:19:00,-1.535673,17.40673,0.6361968,15.77561,0.5782616,0.5335671,0.5915437,854.6055,60.56716,15.22545,61.77739,15.20702,7.204277,9.726864,466.3383,56.32559,22.67682,49.31382,21.69532,21.47131,30.23704,-1.376866,16.8037,0.9876334,14.19917,0.9353197,0.9954698,0.9291397,230.84,62.74073,11.83738,53.40701,10.52714,5.739255,6.296464
2025-12-30 11:20:00,-1.624692,17.30457,0.646677,15.71818,0.5453058,0.5473303,0.5778247,853.5041,60.94451,15.12795,61.79251,15.15694,7.200861,9.702327,465.5326,56.30548,22.53329,49.32325,21.47422,21.44972,30.18951,-1.549137,16.99719,0.9586743,14.19126,0.9607732,0.976774,0.9369777,230.1084,62.74229,11.78398,53.41875,10.44876,5.563073,6.165305
2025-12-30 11:21:00,-1.58116,17.52019,0.6172907,15.70731,0.5449794,0.5309108,0.576187,854.0447,60.80014,15.21406,61.66078,15.17953,7.16413,9.73912,466.3083,56.28783,22.70269,49.30825,21.3041,21.81395,30.29597,-1.357621,17.00747,0.9158245,14.15107,0.9670267,0.9618846,0.9784706,230.5173,62.73647,11.81577,53.4257,10.44262,5.68283,6.202238
2025-12-30 11:22:00,-1.466221,17.31612,0.6222951,15.72228,0.5610378,0.5297303,0.5670978,856.1572,60.89934,15.18082,61.62373,15.19767,7.135872,9.734107,468.7451,56.28059,22.76308,49.31044,21.88474,21.63908,30.2887,-1.449726,16.892,0.9463643,14.23305,0.9479585,0.991315,0.9582886,230.9198,62.7667,11.91433,53.41811,10.53561,5.665278,6.272425
2025-12-30 11:23:00,-1.483742,17.49993,0.6254684,15.77535,0.5698203,0.5116959,0.5795025,855.7783,60.73056,15.10489,61.50331,15.21881,7.190871,9.722849,468.5539,56.27926,22.56306,49.31863,21.66745,21.24923,30.12599,-1.368357,16.82908,0.9834469,14.12326,0.9344007,0.9757897,0.968433,230.5403,62.74749,11.86899,53.4224,10.50061,5.669968,6.251541
2025-12-30 11:24:00,-1.62816,17.38453,0.6244375,15.75901,0.5518935,0.530444,0.5823441,856.0136,60.32501,15.14974,61.84508,15.22961,7.11807,9.751216,467.6693,56.28563,22.71623,49.30832,21.78767,21.64666,30.23169,-1.505256,17.03251,0.9896903,14.19692,0.9318046,0.9664587,0.9370824,230.4691,62.758,11.88206,53.4208,10.52045,5.717315,6.228112
2025-12-30 11:25:00,-1.670233,17.37547,0.6309446,15.73817,0.5791374,0.5133246,0.5575779,855.1924,60.57432,15.10871,61.55759,15.19183,7.163677,9.711453,466.0483,56.29854,22.72464,49.31157,21.86341,21.38618,30.15613,-1.545416,16.96575,0.9762547,14.22439,0.9592218,0.995689,0.925963,230.4051,62.75957,11.749,53.43433,10.50708,5.606867,6.204532
2025-12-30 11:26:00,-1.635301,17.43539,0.6273049,15.75199,0.5867431,0.5349663,0.5547395,853.0054,60.30978,15.18184,61.17959,15.11574,7.222457,9.736651,464.961,56.2833,22.6324,49.32489,21.52133,21.50125,30.23787,-1.554309,16.91066,0.9730878,14.18467,0.9749417,0.9882771,0.9455733,230.1009,62.76099,11.79844,53.44566,10.47309,5.645861,6.302993
2025-12-30 11:27:00,-1.572481,17.53518,0.6000397,15.75906,0.5609173,0.5392229,0.5864951,852.7919,60.75197,15.18425,61.91445,15.25601,7.346741,9.725562,465.0425,56.30536,22.74371,49.33139,21.65348,21.43892,30.10657,-1.456937,16.90955,0.9578712,14.09693,0.9306788,0.960104,0.9330562,230.5617,62.7491,11.82037,53.45837,10.4463,5.707735,6.243459
2025-12-30 11:28:00,-1.546961,17.46975,0.6042169,15.63283,0.5641688,0.524225,0.556324,852.6315,60.97346,15.12573,61.54957,15.16243,7.145698,9.710411,466.2921,56.30753,22.63789,49.32152,21.4021,21.82861,30.22709,-1.498105,16.88521,0.9340679,14.15001,0.9356117,0.973638,0.880888,230.3399,62.73427,11.82858,53.45081,10.47188,5.692626,6.211844
2025-12-30 11:29:00,-1.567884,17.39081,0.6164771,15.68357,0.5647137,0.5326632,0.5912892,851.0393,60.82938,15.09471,61.48638,15.22203,7.178051,9.729482,467.0317,56.27978,22.72501,49.31104,21.45894,21.8161,30.2223,-1.271082,16.90611,0.9377514,14.17774,0.9393491,0.9641168,0.9455208,230.3455,62.72698,11.90293,53.44852,10.49848,5.699558,6.193794
2025-12-30 11:30:00,-1.659412,17.33696,0.6163376,15.71685,0.563018,0.5510032,0.5791306,853.1088,60.5497,15.19138,61.54694,15.24844,7.21179,9.769544,467.6443,56.29824,22.84514,49.30125,21.71126,21.2691,30.17798,-1.410977,16.92923,0.9394214,14.17863,0.9378705,0.961462,0.922814,231.0105,62.73936,11.86116,53.43335,10.52912,5.665815,6.305821
2025-12-30 11:31:00,-1.481487,17.41749,0.6305289,15.75169,0.5727744,0.5320114,0.5579199,854.0002,60.65269,15.16414,61.68795,15.19578,7.221462,9.735186,467.5027,56.28162,22.65318,49.31176,21.62666,21.34933,30.16326,-1.438883,16.8689,0.9728349,14.19502,0.9590871,0.9769602,0.932295,230.7864,62.72589,11.87214,53.4303,10.48913,5.71643,6.339301
2025-12-30 11:32:00,-1.580119,17.32445,0.6085007,15.639,0.5641869,0.5212911,0.5735819,854.7048,60.37593,15.12187,61.85503,15.18103,7.182513,9.763395,466.5613,56.28392,22.81669,49.30031,21.79231,21.83728,30.23484,-1.410928,16.81489,0.9660829,14.12882,0.9466168,0.9996248,0.975046,230.5562,62.73045,11.78926,53.43554,10.51361,5.6322,6.188392
2025-12-30 11:33:00,-1.680012,17.39892,0.6037779,15.74,0.5917769,0.5309933,0.5971012,855.0493,60.84976,15.13969,61.5102,15.25861,7.165527,9.708224,466.6673,56.29472,22.91161,49.30244,21.57524,21.63612,30.19705,-1.428629,16.90623,0.9781061,14.18777,0.9682328,0.9898135,0.9516031,230.4905,62.7306,11.77291,53.43949,10.53906,5.648693,6.258449
2025-12-30 11:34:00,-1.616782,17.34777,0.6151348,15.7292,0.5733191,0.537977,0.5603796,854.7535,60.6414,15.12882,61.56908,15.18785,7.295243,9.729109,467.85,56.30323,22.83845,49.30802,21.59154,21.30243,30.15628,-1.447612,16.82963,0.9612469,14.22914,0.9211459,0.9913352,0.9664269,231.1104,62.71273,11.84822,53.46159,10.52153,5.760524,6.254532
2025-12-30 11:35:00,-1.529776,17.4925,0.6118261,15.6605,0.5655864,0.5524042,0.5635857,853.46,60.51323,15.13387,61.61271,15.24256,7.20383,9.709012,467.045,56.30268,22.83496,49.32828,21.75559,21.70201,30.25737,-1.39843,16.81568,0.9709171,14.12241,0.9471169,0.9775476,0.9272181,230.8285,62.70195,11.76736,53.4594,10.48575,5.66329,6.184268
2025-12-30 11:36:00,-1.52362,17.45816,0.6079405,15.68086,0.5758591,0.5319294,0.5785203,853.4863,60.48134,15.12588,61.49087,15.13758,7.251907,9.7132,466.0424,56.3011,22.65425,49.32898,21.85065,21.61732,30.20907,-1.484722,16.78762,1.030111,14.13824,0.9437432,0.9627128,0.976513,230.3879,62.72811,11.74788,53.45586,10.47768,5.758728,6.239124
2025-12-30 11:37:00,-1.658281,17.32973,0.6465948,15.67313,0.5475971,0.5393165,0.5730712,854.619,60.50875,15.1133,61.33104,15.17442,7.142185,9.681179,466.2321,56.32554,22.74417,49.30432,21.48705,21.52247,30.17804,-1.546068,16.72429,0.8814513,14.15905,0.9326929,0.9639488,0.9887983,230.2062,62.73653,11.80908,53.43731,10.49738,5.731188,6.268808
2025-12-30 11:38:00,-1.576905,17.40829,0.6082537,15.70953,0.5648622,0.5212896,0.5821813,855.5604,60.47792,15.16586,61.65436,15.25035,7.216452,9.757637,467.3254,56.29498,22.72292,49.32441,21.39927,21.46289,30.13643,-1.449817,16.77933,0.9496942,14.18793,0.9439635,0.9610529,0.941571,230.3931,62.74963,11.78797,53.42346,10.55186,5.749492,6.181852
2025-12-30 11:39:00,-1.485411,17.48365,0.6150335,15.74249,0.5581555,0.530795,0.5786324,853.3395,60.29394,15.15026,61.64577,15.14558,7.248302,9.742141,467.6275,56.30545,22.82285,49.30517,21.72422,21.56877,30.20397,-1.390324,16.91625,0.968177,14.15843,0.9753213,0.9776492,0.9175247,230.9761,62.75803,11.86641,53.44433,10.55649,5.75872,6.136488
2025-12-30 11:40:00,-1.537781,17.38754,0.6078442,15.74663,0.5751417,0.5399665,0.5816047,854.4579,60.48689,15.1635,61.26317,15.16546,7.211285,9.725348,467.5817,56.30968,22.88761,49.33003,21.95973,21.40917,30.14016,-1.444217,17.01943,0.921527,14.15149,0.9612582,0.9726567,0.8900272,230.4699,62.77764,11.76165,53.42422,10.50937,5.605506,6.272473
2025-12-30 11:41:00,-1.489315,17.41884,0.6025301,15.73971,0.5671629,0.5263101,0.591007,850.9769,60.75793,15.22696,61.61849,15.23402,7.30552,9.726488,466.1874,56.32206,22.77724,49.33149,21.60526,21.46791,30.11811,-1.422704,16.87861,0.9834719,14.13393,0.9503287,0.980966,0.9544162,230.0195,62.7612,11.85317,53.44724,10.4528,5.667065,6.221657
2025-12-30 11:42:00,-1.450644,17.56815,0.6522834,15.6908,0.550885,0.5321042,0.5966746,852.7868,60.63671,15.19076,61.85814,15.17524,7.240748,9.661738,465.831,56.30677,22.79349,49.30133,21.42919,21.99582,30.23732,-1.469606,16.88315,0.9421539,14.13036,0.949165,0.9726253,0.9077732,230.1857,62.76604,11.80387,53.45359,10.50672,5.557906,6.188573
2025-12-30 11:43:00,-1.48851,17.37905,0.6335219,15.66697,0.554943,0.5334238,0.5898141,855.2321,60.57082,15.06205,61.41731,15.20865,7.185909,9.717872,466.756,56.29628,22.91779,49.34616,21.7654,21.79172,30.19582,-1.48851,16.88305,0.8688081,14.11183,0.9606802,1.023765,0.9903631,230.683,62.72209,11.71912,53.44475,10.48308,5.745858,6.352687
2025-12-30 11:44:00,-1.511853,17.37148,0.6505327,15.75901,0.5769864,0.5083098,0.5920762,853.8143,60.6162,15.15768,61.38142,15.21514,7.241628,9.711351,467.0982,56.31828,22.87158,49.32915,21.72108,21.14903,30.05397,-1.483547,17.06821,0.9379296,14.09586,0.9599669,0.9711258,0.932212,230.8565,62.74043,11.75262,53.45353,10.4259,5.832347,6.192663
2025-12-30 11:45:00,-1.523679,17.42598,0.6087888,15.74837,0.5745404,0.5469933,0.5824268,855.9513,60.94794,15.14933,61.86826,15.19657,7.219936,9.712762,466.8528,56.31661,22.79478,49.30075,21.49356,21.7899,30.11788,-1.449055,16.82172,1.002599,14.21596,0.9502479,1.008235,0.9625441,230.5917,62.75024,11.77489,53.45617,10.49534,5.615278,6.216674
2025-12-30 11:46:00,-1.643977,17.45391,0.6082098,15.72028,0.5537426,0.5319837,0.5926556,855.2593,60.58109,15.18207,61.71202,15.12718,7.182312,9.675891,466.0871,56.29928,22.75141,49.32816,21.40345,21.78452,30.15532,-1.355266,16.97552,0.9574404,14.08877,0.9310552,0.9833825,0.9926282,230.1357,62.73443,11.83355,53.48119,10.46932,5.651731,6.196012
2025-12-30 11:47:00,-1.679431,17.3529,0.6067358,15.77328,0.5683207,0.5310017,0.5643535,856.2473,60.43298,15.15632,61.89742,15.26591,7.229949,9.743655,465.4188,56.31846,22.6831,49.31979,21.61529,21.23447,30.08527,-1.441817,16.81612,0.9573098,14.13433,0.9660499,0.9783955,0.9640756,230.2126,62.75184,11.74038,53.46905,10.40118,5.648831,6.169753
2025-12-30 11:48:00,-1.582305,17.39314,0.6271631,15.73696,0.5626036,0.5305242,0.554808,856.0509,60.60017,15.25609,61.70771,15.16526,7.216325,9.747889,465.4053,56.34578,22.55818,49.33403,21.64751,21.10114,30.11794,-1.413427,16.7673,0.9689368,14.11368,0.9195161,0.9542024,0.9614984,230.4437,62.73489,11.66133,53.46239,10.51306,5.830941,6.116918
2025-12-30 11:49:00,-1.517021,17.31217,0.6277461,15.77838,0.5758901,0.5029178,0.5832747,855.8071,60.61107,15.04427,61.32869,15.27091,7.246543,9.712331,465.9331,56.34531,22.7303,49.3253,21.29969,21.56402,29.99121,-1.35083,16.70996,0.9853244,14.16151,0.9418756,0.9745752,0.9489264,230.6002,62.73359,11.60369,53.46447,10.40733,5.711835,6.19605
2025-12-30 11:50:00,-1.467416,17.39709,0.6038709,15.75285,0.5845843,0.5282626,0.6081302,855.6898,60.5926,15.20558,61.41155,15.08202,7.18644,9.709883,466.579,56.32107,22.7577,49.31602,21.38988,21.62618,30.07467,-1.382532,16.85047,1.025083,14.11859,0.9294216,0.9972377,0.9290816,230.6101,62.7566,11.89118,53.47231,10.44569,5.607238,6.213628
2025-12-30 11:51:00,-1.465806,17.26865,0.6170627,15.76545,0.5521285,0.5151879,0.5792051,856.2021,60.90751,15.27761,61.4781,15.12704,7.13357,9.760677,466.337,56.34757,22.79139,49.31655,21.86071,21.26101,30.02834,-1.464292,16.99096,0.9768951,14.20826,0.9291124,1.001601,0.9530109,230.5199,62.76846,11.75587,53.46071,10.48741,5.635701,6.239296
2025-12-30 11:52:00,-1.586233,17.3488,0.6501877,15.74627,0.5773235,0.5308392,0.5852907,853.7621,60.61796,15.11917,61.90511,15.13051,7.131917,9.779954,466.1121,56.3473,22.69948,49.40689,21.74747,21.15474,29.96452,-1.463655,16.90887,0.9389469,14.0992,0.9580424,0.9807059,0.9466664,230.08,62.75637,11.74226,53.45905,10.55051,5.65984,6.106608
2025-12-30 11:53:00,-1.473965,17.41949,0.6634502,15.73928,0.5787757,0.5306574,0.5916665,856.2924,60.3773,15.18341,61.72348,15.15668,7.200784,9.786525,466.7122,56.34711,22.84551,49.40112,21.49075,21.76721,29.98774,-1.405496,16.94667,0.9485971,14.07781,0.9449094,0.9613657,0.9393964,230.6411,62.78024,11.63154,53.46033,10.48387,5.699543,6.152544
2025-12-30 11:54:00,-1.425233,17.38337,0.6405063,15.67111,0.5767972,0.5322053,0.6036,856.3717,60.73158,15.13471,61.94802,15.29491,7.21803,9.690391,467.651,56.34949,22.54944,49.35155,21.2195,21.52511,29.96319,-1.371086,16.94544,0.9266661,14.17328,0.9613997,1.005618,0.9217622,230.4543,62.7789,11.65009,53.46925,10.52406,5.653396,6.255561
2025-12-30 11:55:00,-1.57032,17.41784,0.627477,15.71836,0.5825937,0.5076097,0.607823,856.2676,60.56454,15.18379,61.74485,15.14407,7.300766,9.685173,468.6803,56.35469,22.6237,49.40547,21.26087,21.21068,29.95155,-1.400671,16.90072,0.936952,14.1545,0.9795635,0.9925823,0.9230039,230.8551,62.79882,11.87768,53.48687,10.57998,5.661837,6.189526
2025-12-30 11:56:00,-1.700193,17.24085,0.6337748,15.74048,0.5749704,0.5195629,0.5666482,858.3116,60.70063,15.13437,61.42925,15.33538,7.227606,9.707737,467.9133,56.34898,22.67324,49.42495,21.73668,21.65177,29.92962,-1.578123,16.85889,0.9182087,14.1181,0.9603453,1.007816,0.9376541,231.0652,62.78535,11.68611,53.46856,10.46378,5.726885,6.220158
2025-12-30 11:57:00,-1.585106,17.38777,0.6416512,15.66576,0.5798302,0.5316082,0.5627317,857.9029,61.04076,15.10032,61.88468,15.20365,7.224419,9.741378,467.8754,56.35563,22.91435,49.42573,21.83377,21.39349,29.98307,-1.442427,16.74018,0.9163533,14.14544,0.9383793,0.9820384,0.9097162,230.9841,62.7855,11.67699,53.45732,10.49753,5.634348,6.204485
2025-12-30 11:58:00,-1.533297,17.36674,0.6412603,15.72088,0.5719702,0.5317205,0.5602862,855.7624,60.35655,15.18226,61.6035,15.22254,7.250308,9.721226,467.312,56.37401,22.69785,49.4221,21.38267,21.14837,29.93406,-1.421236,16.84153,0.9689384,14.13853,0.9441641,0.975031,0.9907696,230.3049,62.79575,11.71222,53.48565,10.51923,5.585579,6.117961
2025-12-30 11:59:00,-1.658016,17.29487,0.6185994,15.75687,0.5712163,0.5310159,0.5747229,852.562,60.46426,15.21067,61.6896,15.15972,7.25481,9.729794,464.8864,56.35762,22.65215,49.38118,21.25675,21.63542,29.93273,-1.375818,16.86745,0.9513006,14.12239,0.9506339,0.9961883,0.9479108,229.9673,62.78737,11.75005,53.48611,10.54667,5.723511,6.211607
2025-12-30 12:00:00,-1.536807,17.44336,0.6521145,15.73316,0.5868617,0.5330779,0.5852187,852.0458,60.86391,15.13916,61.56811,15.17276,7.194602,9.733351,464.7539,56.36855,22.72921,49.4248,21.49862,21.55596,29.94046,-1.430666,16.73108,0.9443582,14.20789,0.9735442,1.001569,0.9919846,229.9336,62.80441,11.65743,53.47559,10.50896,5.57844,6.284206
2025-12-30 12:01:00,-1.628339,17.29802,0.6380358,15.75019,0.5689849,0.5256859,0.5604969,853.9255,61.12412,15.19247,61.59005,15.2257,7.17385,9.734299,465.6019,56.36254,22.84158,49.42003,21.74413,21.37719,29.89905,-1.39111,16.96446,0.9469619,14.18483,0.9534233,0.9740844,0.9407204,230.256,62.7909,11.62974,53.48886,10.58865,5.678875,6.239217
2025-12-30 12:02:00,-1.54876,17.3547,0.6529886,15.80191,0.5704682,0.5310434,0.5639277,852.7855,60.84251,15.09669,61.71341,15.18525,7.144788,9.725662,467.4175,56.37887,22.71657,49.41166,21.50459,21.25126,29.8881,-1.408958,16.74183,0.9606677,14.15396,1.002729,1.005624,0.9211456,230.1171,62.76961,11.79734,53.4891,10.5815,5.694644,6.200117
